"company_id","name"
"INE00CA01015","TREJHARA SOLUTIONS LIMITED"
"INE0O3901029","Transindia Real Estate Limited"
"INE849A01020","Trent Limited"
"INE391D01019","TRF Limited"
"INE064C01022","Trident Limited"
"INE948A01012","Trigyn Technologies Limited"
"INE152M01016","Triveni Turbine Limited"
"INE256C01024","Triveni Engineering & Industries Limited"
"INE615R01029","TruCap Finance Limited"
"INE910C01018","TTK Healthcare Limited"
"INE690A01028","TTK Prestige Limited"
"INE592B01024","T T Limited"
"INE517B01013","Tata Teleservices (Maharashtra) Limited"
"INE236G01019","TVS Electronics Limited"
"INE105A01035","TVS Holdings Limited"
"INE494B01023","TVS Motor Company Limited"
"INE395N01027","TVS Supply Chain Solutions Limited"
"INE421C01016","TVS Srichakra Limited"
"INE038F01029","TV Today Network Limited"
"INE871L01013","TV Vision Limited"
"INE686F01025","United Breweries Limited"
"INE139B01016","UCAL LIMITED"
"INE691A01018","UCO Bank"
"INE225C01029","Udaipur Cement Works Limited"
"INE851I01011","Updater Services Limited"
"INE899L01030","Ujaas Energy Limited"
"INE516A01017","UFLEX Limited"
"INE527H01019","UFO Moviez India Limited"
"INE071E01023","The Ugar Sugar Works Limited"
"INE583D01011","Ugro Capital Limited"
"INE551W01018","Ujjivan Small Finance Bank Limited"
"INE481G01011","UltraTech Cement Limited"
"INE0GIU01018","Uma Exports Limited"
"INE864B01027","Umang Dairies Limited"
"INE240C01028","Usha Martin Education & Solutions Limited"
"INE351A01035","Unichem Laboratories Limited"
"INE961D01019","United Drilling Tools Limited"
"INE00U401027","Unicommerce Esolutions Limited"
"INE037A01022","Uniphos Enterprises Limited"
"INE481Z01011","Uniinfo Telecom Services Limited"
"INE0U3I01011","Unimech Aerospace and Manufacturing Limited"
"INE692A01016","Union Bank of India"
"INE244O01017","Uniparts India Limited"
"INE854D01024","United Spirits Limited"
"INE694A01020","Unitech Limited"
"INE368U01011","United Polyfab Gujarat Limited"
"INE458F01011","The United Nilgiri Tea Estates Company Limited"
"INE562X01013","Univastu India Limited"
"INE279A01012","Universal Cables Limited"
"INE03V001013","Universus Photo Imagings Limited"
"INE405E01023","UNO Minda Limited"
"INE628A01036","UPL Limited"
"INE568Z01015","Uravi Defence and Technology Limited"
"INE550C01020","Urja Global Limited"
"INE228A01035","Usha Martin Limited"
"INE0N0Y01013","Udayshivakumar Infra Limited"
"INE094J01016","UTI Asset Management Company Limited"
"INE735W01017","Utkarsh Small Finance Bank Limited"
"INE786F01031","Uttam Sugar Mills Limited"
"INE152C01025","U. Y. Fincorp Limited"
"INE945H01013","V2 Retail Limited"
"INE694D01016","Vadilal Industries Limited"
"INE884A01027","Vaibhav Global Limited"
"INE972X01022","Vaishali Pharma Limited"
"INE051B01021","Vakrangee Limited"
"INE0JWS01017","Valiant Laboratories Limited"
"INE565V01010","Valiant Organics Limited"
"INE116G01013","Vardhman Acrylics Limited"
"INE835A01029","Vardhman Polytex Limited"
"INE665L01035","Varroc Engineering Limited"
"INE893I01013","Vascon Engineers Limited"
"INE590L01019","Vaswani Industries Limited"
"INE200M01039","Varun Beverages Limited"
"INE098201036","Vaxtex Cotfab Limited"
"INE205A01025","Vedanta Limited"
"INE484C01030","Veedol Corporation Limited"
"INE398A01010","Venky's (India) Limited"
"INE781S01027","Ventive Hospitality Limited"
"INE0JA001018","Venus Pipes & Tubes Limited"
"INE411B01019","Venus Remedies Limited"
"INE0IQ001011","Veranda Learning Solutions Limited"
"INE188Y01023","Vertoz Limited"
"INE386A01015","Vesuvius India Limited"
"INE918N01018","Veto Switchgears And Cables Limited"
"INE951I01027","V-Guard Industries Limited"
"INE701A01023","Vardhman Holdings Limited"
"INE048C01025","Viceroy Hotels Limited"
"INE632C01026","Vidhi Specialty Food Ingredients Limited"
"INE043W01024","Vijaya Diagnostic Centre Limited"
"INE159N01027","Viji Finance Limited"
"INE806A01020","Vikas EcoTech Limited"
"INE161L01027","Vikas Lifecare Limited"
"INE579C01029","Vimta Labs Limited"
"INE410B01037","Vinati Organics Limited"
"INE498Q01014","Vintage Coffee And Beverages Limited"
"INE707A01012","Vindhya Telelinks Limited"
"INE505Y01010","Vineet Laboratories Limited"
"INE01KI01027","Vinny Overseas Limited"
"INE250B01029","Vinyl Chemicals (India) Limited"
"INE450G01024","VIP Clothing Limited"
"INE054A01027","VIP Industries Limited"
"INE946H01037","Vipul Limited"
"INE539B01017","Virinchi Limited"
"INE392A01021","Visaka Industries Limited"
"INE286H01012","Visa Steel Limited"
"INE270I01022","Vishnu Chemicals Limited"
"INE430N01022","Vishwaraj Sugar Industries Limited"
"INE370E01029","Visagar Polytex Limited"
"INE03HW01020","VL E-Governance & IT Solutions Limited"
"INE709A01018","VLS Finance Limited"
"INE665J01013","V-Mart Retail Limited"
"INE01EA01019","Vishal Mega Mart Limited"
"INE540H01012","Voltamp Transformers Limited"
"INE226A01021","Voltas Limited"
"INE0AE001013","Vishnu Prakash R Punglia Limited"
"INE0S2V01010","Vraj Iron and Steel Limited"
"INE366I01010","VRL Logistics Limited"
"INE050M01012","Vardhman Special Steels Limited"
"INE710A01016","VST Industries Limited"
"INE0QTF01015","Vibhor Steel Tubes Limited"
"INE764D01017","V.S.T Tillers Tractors Limited"
"INE825A01020","Vardhman Textiles Limited"
"INE377N01017","Waaree Energies Limited"
"INE299N01021","Waaree Renewable Technologies Limited"
"INE956G01038","VA Tech Wabag Limited"
"INE711A01022","Walchandnagar Industries Limited"
"INE107F01022","Wanbury Limited"
"INE0CJF01024","Western Carriers (India) Limited"
"INE658T01017","Wealth First Portfolio Managers Limited"
"INE855C01015","Websol Energy System Limited"
"INE080A01014","Weizmann Limited"
"INE02WG01024","Wonder Electricals Limited"
"INE191B01025","Welspun Corp Limited"
"INE625G01013","Welspun Enterprises Limited"
"INE389K01018","Welspun Investments and Commercials Limited"
"INE192B01031","Welspun Living Limited"
"INE274C01019","Wendt (India) Limited"
"INE274F01020","WESTLIFE FOODWORLD LIMITED"
"INE082W01014","WE WIN LIMITED"
"INE715A01015","Wheels India Limited"
"INE716A01013","Whirlpool of India Limited"
"INE210A01017","Williamson Magor & Company Limited"
"INE0H5O01029","Windlas Biotech Limited"
"INE052A01021","Windsor Machines Limited"
"INE784B01035","Winsome Yarns Limited"
"INE215F01023","The Western India Plywoods Limited"
"INE075A01022","Wipro Limited"
"INE049B01025","Wockhardt Limited"
"INE066O01014","Wonderla Holidays Limited"
"INE196Y01018","Worth Peripherals Limited"
"INE100D01014","W S Industries (I) Limited"
"INE976A01021","West Coast Paper Mills Limited"
"INE692G01013","Xchanging Solutions Limited"
"INE01P501012","Xelpmoc Design And Tech Limited"
"INE445C01015","Xpro India Limited"
"INE547B01028","Xtglobal Infotech Limited"
"INE126M01010","Yaari Digital Integrated Services Limited"
"INE616Z01012","Yasho Industries Limited"
"INE0JO301016","Yatharth Hospital & Trauma Care Services Limited"
"INE0JR601024","Yatra Online Limited"
"INE528G01035","Yes Bank Limited"
"INE384C01016","Yuken India Limited"
"INE07K301024","Zaggle Prepaid Ocean Services Limited"
"INE256A01028","Zee Entertainment Enterprises Limited"
"INE565L01011","Zee Learn Limited"
"INE966H01019","Zee Media Corporation Limited"
"INE058B01018","Zenith Exports Limited"
"INE318D01020","Zenith Steel Pipes & Industries Limited"
"INE520A01027","Zensar Technologies Limited"
"INE251B01027","Zen Technologies Limited"
"INE342J01019","ZF Commercial Vehicle Control Systems India Limited"
"INE518E01015","Zim Laboratories Limited"
"INE761Y01019","Zodiac Energy Limited"
"INE206B01013","Zodiac Clothing Company Limited"
"INE358U01012","Zota Health Care LImited"
"INE840M01016","Zuari Agro Chemicals Limited"
"INE217A01012","ZUARI INDUSTRIES LIMITED"
"INE010B01027","Zydus Lifesciences Limited"
"INE768C01010","Zydus Wellness Limited"
"INE0DM401012","Shri Ahimsa Naturals Limited"
"INE0V0Q01019","ATC Energies System Limited"
"INE0KLO01025","Active Infrastructures Limited"
"INE0QX901013","Rapid Fleet Management Services Limited"
"INE12E301017","Grand Continent Hotels Limited"
"INE0NA501011","Divine Hira Jewellers Limited"
"INE0PQ601019","Balaji Phosphates Limited"
"INE0VA601019","HP Telecom India Limited"
"INE0EO401019","Royal Arc Electrodes Limited"
"INE17WC01013","Tejas Cargo India Limited"
"INE0XUS01012","P S Raj Steels Limited"
"INE10A501018","Maxvolt Energy Industries Limited"
"INE241X01014","Voler Car Limited"
"INE0B2N01016","Chandan Healthcare Limited"
"INE0R9101015","Eleganz Interiors Limited"
"INE10QL01011","Readymix Construction Machinery Limited"
"INE15DO01012","Ken Enterprises Limited"
"INE11HG01018","Chamunda Electrical Limited"
"INE113601012","Rexpro Enterprises Limited"
"INE0ZOL01023","EMA Partners India Limited"
"INE0XOW01017","Kabra Jewels Limited"
"INE0QX401014","Barflex Polyfilms Limited"
"INE0NB801022","Sat Kartar Shopping Limited"
"INE0XRN01019","Delta Autocorp Limited"
"INE0SI601032","Anya Polytech & Fertilizers Limited"
"INE0TP801012","Newmalayalam Steel Limited"
"INE0TD101011","Identical Brains Studios Limited"
"INE0U6N01014","Supreme Facility Management Limited"
"INE0P5R01014","Purple United Sales Limited"
"INE0V9V01010","Dhanlaxmi Crop Science Limited"
"INE0RHD01013","Emerald Tyre Manufacturers Limited"
"INE0TVT01024","Ganesh Infraworld Limited"
"INE0P8X01016","Agarwal Toughened Glass India Limited"
"INE0UYG01015","Abha Power and Steel Limited"
"INE0T4V01015","Apex Ecotech Limited"
"INE0U7V01015","C2C Advanced Systems Limited"
"INE0VHU01019","Rajputana Biodiesel Limited"
"INE070Y01023","Innovative Tyres & Tubes Limited"
"INE0R0201012","Lamosaic India Limited"
"INE0WVU01018","Onyx Biotec Limited"
"INE013901017","Sahaj Fashions Limited"
"INE0N1401016","Neelam Linens and Garments (India) Limited"
"INE0LS001014","Usha Financial Services Limited"
"INE0YU901016","Danish Power Limited"
"INE0YHV01011","OBSC Perfection Limited"
"INE0SMR01011","United Heat Transfer Limited"
"INE0M1F01011","Premium Plast Limited"
"INE0SFW01015","Freshara Agro Exports Limited"
"INE0VZS01015","Lakshya Powertech Limited"
"INE0VJG01014","Pranik Logistics Limited"
"INE0TG801013","Paramount Dye Tec Limited"
"INE00MT01022","Saj Hotels Limited"
"INE0TO501019","HVAX Technologies Limited"
"INE0QYI01019","Divyadhan Recycling Industries Limited"
"INE0RBQ01018","Sahasra Electronic Solutions Limited"
"INE0YKW01013","Forge Auto International Limited"
"INE0JQS01019","TechEra Engineering (India) Limited"
"INE0B2801011","Unilex Colours and Chemicals Limited"
"INE0SHE01019","Thinking Hats Entertainment Solutions Limited"
"INE0OO201011","Wol 3D India Limited"
"INE0MVO01012","Rappid Valves (India) Limited"
"INE0X6F01017","S D Retail Limited"
"INE0SQH01013","Bikewo Green Tech Limited"
"INE0TFB01017","Avi Ansh Textile Limited"
"INE0FPO01018","Phoenix Overseas Limited"
"INE0T0L01014","Kalana Ispat Limited"
"INE0Q6001012","Paramount Speciality Forgings Limited"
"INE0SUH01015","Envirotech Systems Limited"
"INE0S7C01019","Deccan Transcon Leasing Limited"
"INE0RMF01018","Osel Devices Limited"
"INE0VG601013","Pelatro Limited"
"INE0Y4801011","Excellent Wires and Packaging Limited"
"INE0S1D01010","Innomet Advanced Materials Limited"
"INE0QR801013","SPP Polymer Limited"
"INE0QTE01018","Gajanand International Limited"
"INE01YQ01013","Aditya Ultra Steel Limited"
"INE0UL701015","Shubhshree Biofuels Energy Limited"
"INE0TR001017","Vision Infra Equipment Solutions Limited"
"INE0RVQ01016","My Mudra Fincorp Limited"
"INE08NZ01012","Namo eWaste Management Limited"
"INE0RXB01022","Jeyyam Global Foods Limited"
"INE0QNI01012","Boss Packaging Solutions Limited"
"INE0S2W01018","Paramatrix Technologies Limited"
"INE0WL801011","Aeron Composite Limited"
"INE0U2M01015","Vdeal System Limited"
"INE0DHF01018","Indian Phosphate Limited"
"INE0SMY01017","Jay Bee Laminations Limited"
"INE0T9I01011","Ideal Technoplast Industries Limited"
"INE0KZF01015","QVC Exports Limited"
"INE0R4Z01018","Brace Port Logistics Limited"
"INE0U2501017","Forcas Studio Limited"
"INE0U0201016","Solve Plastic Products Limited"
"INE0U2N01013","Sunlite Recycling Industries Limited"
"INE0S3H01017","Positron Energy Limited"
"INE0TSF01011","Aesthetik Engineers Limited"
"INE0YAL01017","Picturepost Studios Limited"
"INE0YRN01017","Dhariwalcorp Limited"
"INE06IJ01010","Utssav CZ Gold Jewels Limited"
"INE0PCU01012","Rajputana Industries Limited"
"INE0SZ301012","Bulkcorp International Limited"
"INE0LAA01017","Ashapura Logistics Limited"
"INE0RFP01011","Sathlokhar Synergys E&C Global Limited"
"INE0SBP01018","Esprit Stones Limited"
"INE0BSN01013","S A Tech Software India Limited"
"INE0LQG01010","Aprameya Engineering Limited"
"INE0SYV01018","Trom Industries Limited"
"INE0R3101011","Manglam Infra & Engineering Limited"
"INE0U1T01012","Chetana Education Limited"
"INE0QXL01015","V.L.Infraprojects Limited"
"INE0SA001017","RNFI Services Limited"
"INE0SVY01018","Kataria Industries Limited"
"INE0R0J01010","Macobs Technologies Limited"
"INE0OXV01027","Tunwal E-Motors Limited"
"INE0RPM01017","Sati Poly Plast Limited"
"INE0V9N01017","Prizor Viztech Limited"
"INE0P4701011","Sahaj Solar Limited"
"INE0R8C01018","Ganesh Green Bharat Limited"
"INE0U9101019","Effwa Infra & Research Limited"
"INE0M3I01029","Ambey Laboratories Limited"
"INE0SUN01013","Nephro Care India Limited"
"INE0JRD01019","Diensten Tech Limited"
"INE0SCO01019","Divine Power Energy Limited"
"INE998U01015","Petro Carbon and Chemicals Limited"
"INE0PMR01017","Akiko Global Services Limited"
"INE0SH001010","Mason Infratech Limited"
"INE01IH01015","Sylvan Plyboard (India) Limited"
"INE0BHK01012","Visaman Global Sales Limited"
"INE0T7B01010","Shivalic Power Control Limited"
"INE0PE401018","Medicamen Organics Limited"
"INE0S9101013","Winny Immigration & Education Services Limited"
"INE0PQK01013","Falcon Technoprojects India Limited"
"INE0OUW01013","Durlax Top Surface Limited"
"INE0S7E01015","GP Eco Solutions India Limited"
"INE0N2D01013","TBI Corn Limited"
"INE0RUV01018","Aimtron Electronics Limited"
"INE0ISZ01012","Z-Tech (India) Limited"
"INE639X01027","Beacon Trusteeship Limited"
"INE0AZY01017","Vilas Transcore Limited"
"INE0SQY01018","GSM Foils Limited"
"INE0R7301013","Rulka Electricals Limited"
"INE0S6S01017","Hoac Foods India Limited"
"INE0TNW01017","Quest Laboratories Limited"
"INE0RRU01016","Indian Emulsifiers Limited"
"INE0QRV01016","ABS Marine Services Limited"
"INE0R3T01013","Mandeep Auto Industries Limited"
"INE0SRI01019","Veritaas Advertising Limited"
"INE0CFG01012","Premier Roadlines Limited"
"INE0S1L01013","Energy Mission Machineries (India) Limited"
"INE0STN01015","Silkflex Polymers (India) Limited"
"INE0S3D01016","Winsol Engineers Limited"
"INE0TNX01015","Refractory Shapes Limited"
"INE0SMA01017","Slone Infosystems Limited"
"INE0RJH01010","Ramdevbaba Solvent Limited"
"INE0PC901019","Grill Splendour Services Limited"
"INE0S8401018","DCG Cables & Wires Limited"
"INE0K6601012","Teerth Gopicon Limited"
"INE0QZM01018","DRS Cargo Movers Limited"
"INE0R7401011","Creative Graphics Solutions India Limited"
"INE0STM01017","Aluwind Architectural Limited"
"INE0DEZ01013","K2 Infragen Limited"
"INE0TO601017","Yash Optics & Lens Limited"
"INE430U01019","Radiowalla Network Limited"
"INE0SOY01013","TAC Infosec Limited"
"INE0SWN01019","Trust Fintech Limited"
"INE0S7801010","Aspire & Innovative Advertising Limited"
"INE0SAK01011","Blue Pebble Limited"
"INE0RJM01010","Naman In-Store (India) Limited"
"INE0S2E01016","Vishwas Agri Seeds Limited"
"INE0R9I01021","Enser Communications Limited"
"INE0S3X01014","Enfuse Solutions Limited"
"INE0R9401019","AVP Infracon Limited"
"INE0RDE01010","Signoria Creation Limited"
"INE0QA601016","Pratham EPC Projects Limited"
"INE0S4Y01010","Shree Karni Fabcom Limited"
"INE0Q6H01012","Sona Machinery Limited"
"INE0QQM01017","V R Infraspace Limited"
"INE0SGC01015","M.V.K. Agro Food Product Limited"
"INE0R6C01012","Purv Flexipack Limited"
"INE0R8M01017","Owais Metal And Mineral Processing Limited"
"INE0K5H01010","Sadhav Shipping Limited"
"INE0QWN01013","Zenith Drugs Limited"
"INE586O01011","Deem Roll Tech Limited"
"INE0RQZ01017","Esconet Technologies Limited"
"INE05DH01017","Atmastco Limited"
"INE0OPC01015","Interiors & More Limited"
"INE0QJL01014","Thaai Casting Limited"
"INE02M801018","Kalahridhaan Trendz Limited"
"INE623Y01011","Wise Travel India Limited"
"INE517M01028","Polysil Irrigation Systems Limited"
"INE0R4701017","Alpex Solar Limited"
"INE0R7R01018","Italian Edibles Limited"
"INE0JFJ01011","Baweja Studios Limited"
"INE531R01010","Megatherm Induction Limited"
"INE0Q4701019","Fonebox Retail Limited"
"INE0SK801018","Delaplex Limited"
"INE0OGG01015","Docmode Health Technologies Limited"
"INE0QEI01011","Konstelec Engineers Limited"
"INE0RDH01021","Addictive Learning Technology Limited"
"INE0ECC01022","Maxposure Limited"
"INE0P0001010","Australian Premium Solar (India) Limited"
"INE0O7401018","IBL Finance Limited"
"INE0Q2V01012","Kaushalya Logistics Limited"
"INE0RCG01017","Kay Cee Energy & Infra Limited"
"INE0R3501012","HRH Next Services Limited"
"INE0PCY01014","Akanksha Power and Infrastructure Limited"
"INE0PZA01015","Sameera Agro And Infra Limited"
"INE0QD201012","Trident Techlabs Limited"
"INE0QHG01026","Supreme Power Equipment Limited"
"INE0PS301014","Indifra Limited"
"INE0Q1W01012","Electro Force (India) Limited"
"INE02S501018","Shree OSFM E-Mobility Limited"
"INE0F3301020","S J Logistics (India) Limited"
"INE0R1601012","Presstonic Engineering Limited"
"INE0Q5D01013","Accent Microcell Limited"
"INE0POU01017","Graphisads Limited"
"INE04VX01019","Sheetal Universal Limited"
"INE0P1P01017","Marinetrans India Limited"
"INE518X01015","Net Avenue Technologies Limited"
"INE0PTR01012","Rockingdeals Circular Economy Limited"
"INE0PLZ01012","Sunrest Lifescience Limited"
"INE0PDJ01013","Rox Hi Tech Limited"
"INE0QW501012","Baba Food Processing (India) Limited"
"INE0PZK01014","Micropro Software Solutions Limited"
"INE0PUC01020","Sar Televenture Limited"
"INE0PLQ01011","Maitreya Medicare Limited"
"INE0NVI01020","Transteel Seating Technologies Limited"
"INE0Q9Q01017","Shanthala FMCG Products Limited"
"INE0N4G01012","Paragon Fine and Speciality Chemical Limited"
"INE00ER01015","On Door Concepts Limited"
"INE0BZQ01011","Rajgor Castor Derivatives Limited"
"INE0Q9601016","Womancart Limited"
"INE0P4T01013","ARVIND PORT AND INFRA LIMITED"
"INE597Z01014","Committed Cargo Care Limited"
"INE0PXD01014","Plada Infotech Services Limited"
"INE0MGA01012","Karnika Industries Limited"
"INE460Q01014","Sharp Chucks and Machines Limited"
"INE0QG301017","Canarys Automations Limited"
"INE0OPS01011","Oneclick Logistics India Limited"
"INE0QFE01017","Goyal Salt Limited"
"INE0PQ001012","Vishnusurya Projects and Infra Limited"
"INE0KZ301010","Kontor Space Limited"
"INE0KFF01017","E Factor Experiences Limited"
"INE08NJ01024","Arabian Petroleum Limited"
"INE0OLS01010","Vinyas Innovative Technologies Limited"
"INE0PW501021","Newjaisa Technologies Limited"
"INE0NDX01019","Inspire Films Limited"
"INE0QJ901011","Digikore Studios Limited"
"INE00C401011","Mangalam Alloys Limited"
"INE0PSK01027","Saakshi Medtech and Panels Limited"
"INE0OJM01017","Master Components Limited"
"INE0OMO01025","Cellecor Gadgets Limited"
"INE0PIC01017","Hi-Green Carbon Limited"
"INE0QP001012","Marco Cables & Conductors Limited"
"INE0Q7P01013","Kody Technolab Limited"
"INE0OWX01025","Kundan Edifice Limited"
"INE0P6701019","Madhusudan Masala Limited"
"INE0LXA01019","Holmarc Opto-Mechatronics Limited"
"INE0PT101017","Chavda Infra Limited"
"INE0PRF01011","Unihealth Hospitals Limited"
"INE0N5H01017","Jiwanram Sheoduttrai Industries Limited"
"INE0PCL01011","Saroja Pharma Industries India Limited"
"INE0O7A01017","Pramara Promotions Limited"
"INE0OCC01013","Basilic Fly Studio Limited"
"INE0QBU01012","C P S Shapers Limited"
"INE0OIP01012","Mono Pharmacare Limited"
"INE0O3O01017","Sungarner Energies Limited"
"INE00NH01017","Crop Life Science Limited"
"INE0ON201012","Srivari Spices And Foods Limited"
"INE0OVI01010","Sangani Hospitals Limited"
"INE09FA01019","Yudiz Solutions Limited"
"INE0OSJ01014","Vinsys IT Services India Limited"
"INE0OUT01019","Oriana Power Limited"
"INE0PPS01018","Zeal Global Services Limited"
"INE0OMF01015","Shri Techtex Limited"
"INE08S201019","Yasons Chemex Care Limited"
"INE0P1Q01015","Service Care Limited"
"INE0P7201019","Drone Destination Limited"
"INE0LWY01029","Tridhya Tech Limited"
"INE0BTR01012","Synoptics Technologies Limited"
"INE0PS501019","Global Pet Industries Limited"
"INE0ORS01017","Pentagon Rubber Limited"
"INE0O1S01012","Magson Retail And Distribution Limited"
"INE0ITO01014","Essen Speciality Films Limited"
"INE0O7P01015","Greenchef Appliances Limited"
"INE0L4V01013","Vilin Bio Med Limited"
"INE0OB201016","Aatmaj Healthcare Limited"
"INE0O0001013","Cell Point (India) Limited"
"INE0O0201019","Urban Enviro Waste Management Limited"
"INE0OL001018","Spectrum Talent Management Limited"
"INE0O4R01018","Kore Digital Limited"
"INE0LEX01011","Sahana System Limited"
"INE0NNZ01013","Infollion Research Services Limited"
"INE0ONE01016","Proventus Agrocom Limited"
"INE0OFK01019","Crayons Advertising Limited"
"INE0N5801013","Vasa Denticity Limited"
"INE0O5T01011","Remus Pharmaceuticals Limited"
"INE0NR701018","Krishca Strapping Solutions Limited"
"INE0NUL01018","Auro Impex  & Chemicals Limited"
"INE0JWV01011","De Neers Tools Limited"
"INE0K4D01020","Quicktouch Technologies Limited"
"INE0O6N01012","A G Universal Limited"
"INE0NZW01014","Pattech Fitwell Tube Components Limited"
"INE0N7S01010","Mos Utility Limited"
"INE0MRE01011","Infinium Pharmachem Limited"
"INE0O2D01012","Sotac Pharmaceuticals Limited"
"INE0OK701014","Nirman Agri Genetics Limited"
"INE0O1M01015","Quality Foils (India) Limited"
"INE0I3H01019","Vels Film International Limited"
"INE0O4M01019","Mcon Rasayan India Limited"
"INE0O7R01011","Systango Technologies Limited"
"INE0NLB01018","Vertexplus Technologies Limited"
"INE0NPI01014","Srivasavi Adhesive Tapes Limited"
"INE0MO401019","Viaz Tyres Limited"
"INE0MLA01012","Agarwal Float Glass India Limited"
"INE0H4B01011","Lead Reclaim And Rubber Products Limited"
"INE0MM001019","Shera Energy Limited"
"INE0LVM01018","Gayatri Rubbers And Chemicals Limited"
"INE082101010","Aristo Bio-Tech And Lifescience Limited"
"INE0LZO01015","Ducol Organics And Colours Limited"
"INE06PV01010","Chaman Metallics Limited"
"INE0LR101013","Anlon Technology Solutions Limited"
"INE0NA301016","Rbm Infracon Limited"
"INE0N7F01017","Homesfy Realty Limited"
"INE0N6D01014","Moxsh Overseas Educon Limited"
"INE067901012","Uma Converter Limited"
"INE0NCC01015","Arihant Academy Limited"
"INE0JHH01011","Dollex Agrotech Limited"
"INE0M2X01012","All E Technologies Limited"
"INE0L2Y01011","Arham Technologies Limited"
"INE029Q01017","Baheti Recycling Industries Limited"
"INE0MJQ01020","Pritika Engineering Components Limited"
"INE0MTP01013","Amiable Logistics (India) Limited"
"INE0L4K01016","Vital Chemtech Limited"
"INE02EE01019","Integrated Personnel Services Limited"
"INE0MRA01019","Rite Zone Chemcon India Limited"
"INE0MLZ01019","Phantom Digital Effects Limited"
"INE385O01018","Frog Cellsat Limited"
"INE0DGC01025","Swastik Pipe Limited"
"INE0DTQ01028","Lloyds Luxuries Limited"
"INE0FMW01018","QMS Medical Allied Services Limited"
"INE075Z01011","Cyber Media Research & Services Limited"
"INE0CDK01019","Maks Energy Solutions India Limited"
"INE0MOT01016","Kandarp Digi Smart BPO Limited"
"INE0MGM01017","Annapurna Swadisht Limited"
"INE0LCW01025","Ishan International Limited"
"INE0M7001010","Tapi Fruit Processing Limited"
"INE0DZ101013","Sabar Flex India Limited"
"INE0G1D01014","Mega Flex Plastics Limited"
"INE0MEG01014","Viviana Power Tech Limited"
"INE0LA901015","Jfl Life Sciences Limited"
"INE0KT901015","Ameya Precision Engineers Limited"
"INE0J6801010","Jay Jalaram Technologies Limited"
"INE0KTW01013","Veekayem Fashion and Apparels Limited"
"INE0CBM01019","Upsurge Seeds Of Agriculture Limited"
"INE0LF301013","Agni Green Power Limited"
"INE0KZA01016","SKP Bearing Industries Limited"
"INE0JYY01011","Mangalam Worldwide Limited"
"INE0J1E01027","Kck Industries Limited"
"INE0LQQ01019","Fidel Softech Limited"
"INE02OY01016","Rachana Infrastructure Limited"
"INE00WS01056","Globesecure Technologies Limited"
"INE0JZA01018","Sonu Infratech Limited"
"INE0G1L01017","Le Merite Exports Limited"
"INE0J5801011","Jeena Sikho Lifecare Limited"
"INE0J5601015","Krishna Defence and Allied Industries Limited"
"INE0KN801013","P. E. Analytics Limited"
"INE0GGO01015","Krishival Foods Limited"
"INE0GMR01016","Swaraj Suiting Limited"
"INE0KNW01016","KN Agri Resources Limited"
"INE0HS001010","Cool Caps Industries Limited"
"INE0JW501011","Sp Refractories Limited"
"INE03KJ01013","Shigan Quantum Technologies Limited"
"INE0JR301013","Vaidya Sane Ayurved Laboratories Limited"
"INE0J1P01015","Richa Info Systems Limited"
"INE0HKW01018","Precision Metaliks Limited"
"INE0IJY01014","Timescan Logistics (India) Limited"
"INE08PH01015","A B Cotspin India Limited"
"INE0IA701014","Vivo Collaboration Solutions Limited"
"INE0I7D01019","Foce India Limited"
"INE505V01016","Euro Panel Products Limited"
"INE0J6L01013","Nidan Laboratories and Healthcare Limited"
"INE0J0B01017","Kotyark Industries Limited"
"INE0GN101014","D.K. Enterprises Global Limited"
"INE0IGO01011","Destiny Logistics & Infra Limited"
"INE0DZ701010","Dynamic Services & Security Limited"
"INE0I3Y01014","Bombay Metrics Supply Chain Limited"
"INE02KC01010","Jainam Ferro Alloys (I) Limited"
"INE0GOJ01027","Quadpro Ites Limited"
"INE0HQI01014","BEW Engineering Limited"
"INE0HPK01020","DUDIGITAL GLOBAL LIMITED"
"INE0FFK01017","Network People Services Technologies Limited"
"INE00D001018","Rex Pipes And Cables Industries Limited"
"INE0G2G01015","Walpar Nutritions Limited"
"INE0CAJ01017","Abhishek Integrations Limited"
"INE0GXK01018","V Marc India Limited"
"INE0A1E01018","Siddhika Coatings Limited"
"INE06ZX01015","Party Cruisers Limited"
"INE08KD01015","Ascom Leasing & Investments Limited"
"INE06MH01016","Goldkart Jewels Limited"
"INE719F01016","Shiv Aum Steels Limited"
"INE00Y701026","Salasar Exteriors and Contour Limited"
"INE00UG01014","Khfm Hospitality And Facility Management Services Limited"
"INE00RQ01019","Mindpool Technologies Limited"
"INE01ZJ01015","Surani Steel Tubes Limited"
"INE02CV01017","DRS Dilip Roadlines Limited"
"INE01Z401013","Shubhlaxmi Jewel Art Limited"
"INE00F301010","Ultra Wiring Connectivity System Limited"
"INE00U801010","Parin Enterprises Limited"
"INE00NI01015","Ushanti Colour Chem Limited"
"INE00C501018","AMBANI ORGOCHEM LIMITED"
"INE00N401018","JAKHARIA FABRIC LIMITED"
"INE961Y01015","Mahickra Chemicals Limited"
"INE709Z01015","Vera Synthetic Limited"
"INE340Z01019","Continental Seeds and Chemicals Limited"
"INE614Z01017","Giriraj Civil Developers Limited"
"INE575Z01010","Marvel Decor Limited"
"INE450S01011","Mohini Health & Hygiene Limited"
